content,label,type,source
Produit de très bonne qualité. Envoi rapide. Très bien emballé !!,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Livraison rapide, colis conforme a la commande, emballage nickel",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
très bon je recommande,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"De merveilleux produits de première qualité, vous pouvez y aller sans détour .",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Très satisfaite.,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Je ne peux que donner cette note car JE N'AI PAS REÇU MON COLIS !!!
Un dossier est en cours chez CHRONOPOST.
Mais suis certaine que son contenu devait être excellent 🥺.",neg,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Envoi soigné et très rapide, pour des chocolats délicieux.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"J’ai passé commande pour des dragées et des chocolats. En plus d’un envoi très rapide et soigné, c’est véritablement excellent ! Aussi, le rapport qualité prix est très intéressant. Je recommande vivement et n’hésiterai pas à passer commande à nouveau.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Je connais cette chocolaterie depuis très longtemps ayant habitée St maur pendant 65ans et ne trouvant aucun chocolat égalant ceux de medicis j ai tenté de commander par internet et tout s est bien passé et la communication a été parfaite, merci",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Commande reçue très rapidement,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Dragées au top. Comme d’habitude ils sont excellents tout le monde s’est régalé.,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Commande en ligne conforme à ma demande, les dragées ont été emballés pour qu'ils puissent voyager dans des bagages et supportent la chaleur de La Réunion à leur arrivée, merci à Médicis.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Livraison des produits en un temps record. Emballage très soigné. Et les produits (déjà connus) sont toujours aussi bons.,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Rapide, efficace pour la livraison
Dragées belles est délicieuses 😇",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Délai de livraison très court, super bien emballé. Petite attention dans le colis très apprécié.
Pour les produits, toujours aussi extraordinaires.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Je n’ai pas encore reçu mes dragées votre compagnie de livraison est affreuse,neg,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Déçue des marrons givrés et des oranges noires
J’aime beaucoup tout vos autres produits mais vraiment pas ceux là
Cordialement",neutre,commentaire,https://fr.trustpilot.com/review/medicis.fr
Produits de tres bonne qualite ; livraison ponctuel. Tres contente de leur service.,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Expédition rapide et soignée. Qualité des confiseries.,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Que de beaux produits, du choix et une belle qualité ! Livraison rapide et sécurisé... à refaire !",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Ce n’était pas mentionné qu’il fallait monter soi même les boites… le tuto qui se trouve en ligne n’est pas clair et je ne sais même pas si je pourrais faire quelques chose de tous ces dragées. En plus la boîte est vraiment toute petite. Moi qui pensais avoir un joli écrin pour mes invités, je me retrouve avec une activité manuelle que je n’ai pas envie de faire, pour des boites en carton pas très qualitative. Dommage.",neg,commentaire,https://fr.trustpilot.com/review/medicis.fr
Excellent dragées ! Livrée avec une très grande rapidité.tres bon site .,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Livraison rapide et produits exceptionnels !
Je recommande.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"C’est une personne qui m'a conseillé votre établissement de dragées. Très bon emballage et de très bonne qualités.J'ai trouvé les couleurs dont j'avais besoin. Je recommande ""Médicis"" aux personnes qui ont besoin de faire un bâptème, mariage ou tout autre fête.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Super produits, excellent. Livraison plus que rapide. Je commande pour chaque occasion. Les enfants en raffolent. Merci",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Colis reçu rapidement et emballé avec soin. Les dragées sont excellentes aussi bien celles aux amandes que celles au chocolat noir. Merci pour les petites friandises glissées dans le colis 😊,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Emballage au top ! Et vraiment appréciable d'avoir des échantillons pour des prochains achats !,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"préparation de la commande très soignée et efficace: dragées très bien protégées, livraison très rapide à domicile",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
c'est la première fois que je commande dans cette boutique. Livraison en moins de 24 heures avec un échantillon gratuit. Je trouve le geste très commerçant. Je compte bien recommander plus souvent. Une boutique de référence selon moi.,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"PARFAIT, QUALITE, RAPIDITE DE LIVRAISON",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Bon produit
Bon échanges",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Ce n’est pas la première fois que j’en commande et je suis parfaitement satisfaite de la qualité des dragées
La commande est arrivée très vite parfaitement emballée pour ne pas que les dragées n’arrivent pas abîmées",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Excellentes dragées que j'utilise depuis de très nombreuses années pour les diverses cérémonies familiales, et toujours avec autant de satisfaction et de plaisir. C'est la première fois que je commande en ligne et j'en suis très contente. Procédure très simple et livraison très soignée et ultra-rapide. Ravie!",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Excellente dragées. Très bien emballées,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Tout est parfait !
Les produits, la rapidité d’expédition et la qualité de l’emballage .
Je recommande",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Transaction parfaite !,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Envoi rapide très bien protégé
Impeccable",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Remarquable. Livraison rapide, emballage soigné, petite surprise chocolatée dans le paquet. Friandises très appréciées. Je conseille vivement",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Les meilleures dragées que j'ai eu l'occasion de déguster !
Merci pour la livraison express en moins de 3 jours, ce qui nous a permi de préparer les boîtes avant le grand jour.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Commande et livraison très rapide,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Envoie rapide. Emballage extrêmement bien soigné! Et des dragées juste Waouw en bouche! Je recommande vivement! Petit bémol, pour la quantité (et valeur) achetée, des échantillons variés auraient été apprécié.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Enseigne sérieuse, achats de dragées de très bonne qualité (Colomba et olives des garigues).Livraison rapide et produits bien emballés pour éviter la casse et la variation des températures.
Je reviendrais et recommande cette enseigne.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Bonjour,

très satisfaite de ma commande chez MÉDICIS comme d’habitude, j’ai souvent commandé chez MÉDICIS surtout les dragées Avola pour mon mariage et continuerai car leurs produits sont excellents, beaucoup de choix et surtout paiement et livraison très très rapides. 👍.

Je recommande vivement MÉDICIS vous ne serez pas déçus. 😉.

Cordialement.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Dragées de qualité,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Livraison express et très bien emballé. Tout est parfait!,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Très bonnes dragées et jolies couleurs,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Pas toujours facile de se retrouver tellement le choix est grand, mais, étant donné que je savais exactement ce que je voulais, la commande a été très rapide: Même pas 48h entre mon paiement et la livraison, c'était express!! :-)
Et, bien sûr, les dragées sont EXCELLENTES!
Merci.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Produits d’excellente qualité, expédition rapide et soignée, personnel très professionnel. Je recommande à 100%.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Livraison super rapide et très bonnes et belles dragées (cœur au chocolat au lait). Elles ont fait l'unanimité.,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Tout est parfait. La qualité des produits, la livraison, l efficacité. Bravo 👍",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Excellente qualité de produit et de service! Nous avons 5 enfants : pour toutes les cérémonies (baptême, communion, confirmation) nous avons pris les dragées chez vous, nous sommes toujours aussi satisfait",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Équipe rapide
10 min après ma commande j’avais reçu le mail de suivi, ma commande était dans ma boîte aux lettre dès le lendemain",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"L’accueil, la réactivité, le sérieux et la délicieuse qualité de leurs Dragées!
J’ai plusieurs fournisseurs et eux sont dans mon top3!",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Très bonne qualité, super livraison",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Bons produits et livraison parfaite.
Je souligne la qualité de l'emballage pour l'envoi.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Très bonne réception de mon
Colis en temps et en heure.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Dragées excellentes, un service au top. Rien a redire",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Très bonne qualité, et reçue à temps!",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Quel qualité !
Expédition rapide, emballage parfait",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Service rapide, agréable et très professionnelle. De bon produits.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Envoi rapide et emballage plus qu'au top. Les dragées sont extras, deuxième baptême avec cette même marque. Je recommande sans hésitation.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Parfaite livraison,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Super. Commande reçu très rapidement et conforme.
Et des chocolats et dragés toujours à tomber.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Livraison très rapide et produits excellents,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Parfait, livraison ultra rapide… merci beaucoup",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"J’ai pu trouver la couleur de dragées qui n’existe plus chez les revendeurs, au même prix. Dommage que Médicis arrête certaines couleurs pourtant très tendances (ex : pêche, jaune clair, rouge). Dragées de qualité, avec chocolat à 70%.
Livraison rapide. Colis très bien emballé et protégé de la chaleur, aucune casse ! Quelques échantillons de dégustation en cadeau.
Je recommande.",pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Envoi rapide et soigné,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
Dragées et amandes de très belle qualité! Je recommande à 100%!,pos,commentaire,https://fr.trustpilot.com/review/medicis.fr
"Commande payée mais inexistante, service client totalement absent !

Commande passée le 21 mai pour un montant de 44,50 €. Le paiement par carte bancaire a bien été débité et j'ai reçu la confirmation de paiement par e-mail. Cependant, aucun e-mail de confirmation de commande ne m'a été envoyé, et celle-ci reste invisible sur mon compte client.

Depuis, j'essaie par tous les moyens d'obtenir une explication, en vain :

21 mai : premier message envoyé via le formulaire de contact.

22 mai : appel au service client (répondeur), message laissé avec mes coordonnées.

25 mai : relance par le formulaire de contact.

26 mai (aujourd'hui) : nouvel appel et second message sur le répondeur.

À ce jour, je n'ai reçu aucun retour, ni par e-mail ni par téléphone. C'est un manque total de considération et de professionnalisme. Je me retrouve débitée d'une commande qui semble n'avoir jamais été enregistrée, sans aucune possibilité de joindre un responsable.

Je déconseille fortement ce site tant que le service client restera muet face aux réclamations de ses clients.",neg,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"J'ai reçu ces chocolats (tuiles) en cadeau de noel, et j'ai rarement gouté des chocolats aussi bons, tellement bons que je les aurai tous mangés en une seule fois ! et tellement bon que j'en commanderai à mon tour pour le prochain noel.
Merci",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Réactivité, amabilité des contacts, rapidité de livraison, chocolats délicieux !",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Livraison dans les temps, conforme à la commande. Les chocolats étaient très bons, nous avons eu de bons retours. Merci !",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bon accueil téléphonique et réactivité de vos services, avec la possibilité de planifier la date de livraison. cet événement a été très bien apprécié dans nos services. Merci à vous",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Belle expérience : facilités pour la prise de commande, une livraison très rapide.
Les salariés apprécient la qualité des chocolats mais également le fait de faire un don à une association
C’est la troisième fois que nous recourrons à vos services et c’est toujours une grande satisfaction
Ne changez rien",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Il sont tres bon mais j’en aimerais des halal et des moins cher sinon il son bon,neutre,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"En plus d'être d'excellents chocolats, le service et la réactivité sont au rendez-vous.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bonne réactivité du service commercial après une commande qui devait être distribuée rapidement aux salariés
Le colis est arrivé très peu de temps après , j'en suis satisfait
Merci",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Livraison rapide et chocolat très bons,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Notre expérience est bonne car les propositions du catalogue sont claires ; les commandes arrivent en temps et en heure et les chocolats sont bons.,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Chocolats délicieux et raffinés!,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Livraison rapide, emballage parfait.
Mes clients apprécient vivement vos chocolats et en plus c'est pour une bonne cause.
Je recommande",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
L'ensemble des collaborateurs ont reconnu la qualité des produits.,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"L'équipe a été très efficace et disponible pour répondre à mes questions.
Le produit est de grande qualité.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Les chocolats sont excellents et la commande est arrivée rapidement. Par contre on m’a dit que le colis allait arriver samedi et il n’a été livré que lundi ou mardi.,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Chocolats de grande qualité et action de solidarité : l'utile et l'agréable,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Reactive et rapide en tout point,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Comme tous les ans nous avons commandé des chocolats pour les anciens de la commune. Les retours sont très positifs. Tout le monde aime les chocolats du coeur à juste titre car ils sont très bons. Et merci pour la livraison rapide.,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Logistique : parfaite
Délai de livraison : malgré la neige, la livraison est arrivée avant délai.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
La rapidité de l'expédition de ces merveilleux et si bons chocolats merci !,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"J'ai connu les chocolats du cœur enfant à l'école (""Chocolatier Alex Olivier""). J'avais un bon souvenir et j'ai décidé de refaire appel à ce chocolatier pour la fête de fin d'année de l'entreprise pour laquelle je travaille.
Le service client est réactif et agréable. Dans la limite du possible, ils prennent en considération la date de livraison.
J'ai eu pour le moment que des retours positifs des chocolats du coeur (qualité de l'emballage et choix/qualité des chocolats).",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"J'ai toujours un immense plaisir de travailler avec Les Chocolats du Cœur. C'est une équipe formidable qui a toujours le sourire. C'est tellement agréable et important de nos jours. Les chocolats sont toujours aussi bons.
Cette année, en plus des chocolats, nous avons également offert des truffes à nos salariés. Cela a été un franc succès.
Ne changez pas 🤗😍
Bonne année à tous.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Bonne expérience. La commande a été livrée dans des délais raisonnables, en 2 envois.
Les chocolats sont de bonne qualité et les carnets + crayons personnalisés sont très satisfaisants. Merci.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Tout les ans je commande les chocolats du cœur car ils sont très bon et mes clients les adore. En plus d'être bon, on participe à une grande cause.
Je recommande ces chocolats",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Depuis plusieurs années, je commande dans votre entreprise, le délai est correct ,les produits toujours aussi bon, j'ai eu le retour de mes clients en me disant qu'ils étaient excellents, désormais, je ne souhaite pas commander ailleurs dès l'instant que la qualité est au rendez-vous, cordialement, Chandelier, Arnaud",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très belle expérience ! Nous avons commandé des chocolats pour des cadeaux clients : livraison rapide, coffrets très bien emballés et chocolats délicieux. Le service client est réactif et disponible, ils ont répondu immédiatement à toutes mes questions.

Gros plus pour le flyer sur le projet Initiatives-Cœur, qui donne encore plus de sens à ce cadeau. Nous recommanderons avec plaisir.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Je commande depuis des années des chocolats du coeur en quantités puisqu'ils sont très bons, mais je suis déçue cette année.
Livraison toujours très rapide et soignée, ce qui est très appréciable, mais prix en augmentation constante, avec assortiment moins qualitatif cette année et volumes diminués.",neutre,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Parfait et bon!,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Tout s'est plutôt bien passé : choix, types de produits/ prix, commande, livraison, état initial du colis, packaging intérieur, et sacs cadeaux.

Juste le délai plus long que l'info donnée à la commande (je me doute que c'est le rush)
Et le paquet étant lourd, le livreur a cassé la poignée juste devant ma porte.

Si on peut émettre une suggestion, un petit échantillon représentant la commande serait apprécié pour pouvoir parler du produit

Merci encore en tous cas
Et bonne année à toute l'équipe !",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bonne expérience en 2024, c'est la raison pour laquelle nous avons renouvelle la commande de chocolats du cœur pour le CSE cette année : produits de qualité, variés et livrés dans les délais. Très apprécies par nos collaborateurs.
Mention spéciale pour la démarche solidaire, avec 10 % du montant HT reversé à l'un de c'est deux associations Mécénat Chirurgie Cardiaque ou Enfants du monde. Entreprise sérieuse et engagée, j'ai recommandé",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Cela fait plusieurs années que je commande aux chocolats du coeur, et je n'ai jamais été déçue.
Les chocolats sont très bons. Et j'adore la démarche équitable.
Petite proposition d'amélioration : ils pourraient être un peu moins sucrés.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Les délais en cette fin d'année ont été trop longs...
Plus de 3 semaines pour l'expédition puis une semaine pour la livraison... nos chocolats ne sont pas arrivés à tant...
Sinon pour les chocolats et le design, nous sommes très satisfaits.",neutre,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Merci pour les envois multiples, les services sont réactifs et la communication est bonne. Pratique dans l'urgence de notre commande. Nos clients sont satisfaits, nous aussi.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Envoi rapide et soigné. Le service client est dispo et au top,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Nous avons commandé ces chocolats pour nos clients pour les offrir à la fin d'année ! Réactivité, rapidité ... Aucun problème. Merci !",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Chocolat d'entreprise pour la fin d'année

Rien à dire :
- très bonne qualité des produits
- très bonne relation client
- Qualité prix top
c'est sympa ce soutien aux associations",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Contact téléphonique agréable, délai respecté, Bon rapport qualité/prix",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Service parfait, interlocutrice très disponible et sympathique.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
PARFAIT MERCI,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
L'interlocutrice a pris en charge ma demande express et à fait en sorte que je puisse récupérer les chocolats dans un temps très court,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bien rapide et efficace comme d’habitude.
Bonne année et bonne santé à vous.
Cordialement
Gérald Preux .",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
L'accueil dès la commande est chaleureux ce qui est fort agréable . Les délais promis sont respectés ( seconde bonne surprise ) . Pour finir le chocolat est bon et c'est toujours agréable d'offrir de bonnes choses,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Rapidité d’envois .
Communication rapide et facile .
Merci les clients sont ravis",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Réactivité,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"excellente expérience comme les autres années. Délicieux chocolats et excellent service client. Et en plus, la bonne action!",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bonne expérience. Les mugs sont jolis et la personnalisation avec le nom et le logo de la société est bien pensée, car elle reste toujours visible. Les chocolats sont de bonne qualité. Un petit point en moins pour l’emballage, un peu simple à mon goût, mais dans l’ensemble nous sommes très satisfaits. Une expérience à renouveler.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Commande facile, livraison dans les délais annoncés et collaborateurs satisfaits!",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Merci aux Chocolats du cœur, pour leur proposition et leur accompagnement.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Bons chocolats appréciés des personnes. Service parfait. Participation pour nous à une chaîne de solidarité pour les enfants.,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
envoie rapide et belle qualité,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Ce sont des chocolats qui sont super bon et la Collectivité en commande chaque année à la période des fêtes,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bon chocolat, livraison rapide et dans les délais.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Sa fait 3 ans que je travaille avec vous et tous est super : qualité des chocolats + les livraison rien a ajouter.,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Produits parfaits comme chaque année,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Première commande de chocolats qui s'est déroulée de manière optimale. Commande, livraison en temps et en heure. Nous saluons la notation sociale de la démarche.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Commandes faciles et un suivi de qualité. Livraison rapide et dans les temps indiqués.
Je trouve que les chocolats, même si ils sont bons, on un peu tous le même gout...c'est dommage",neutre,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Chocolats de qualité
Envoi dans les délais annoncés
Bon relationnel avec les interlocutrices.

Nota: vous devriez annoncé avant votre impossibilité d'en envoyer à l'étranger et dans les DROM.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Après une commande internet sans résultat le contact avec le service client par téléphone a été très efficace. Livraison en une semaine.
Chocolats très bons.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Très bons chocolats !,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bonne expérience, personnel à l'écoute à su répondre à nos attentes !",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Les chocolats sont très bons, et l'emballage super sympa :)",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Chocolats de qualité, envoi rapide, service client à l'écoute et disponible. Parfait. A l'année prochaine !",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Envoi rapide et soigné, chocolats corrects et boîtes superbes",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"produits de qualité
beaux emballages
super la possibilité de personnalisé
super les petites cartes personnalisées
délai un peu long",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Commande aisée à réaliser sur le site.
Livraison rapide.
Chocolats très bons.
Cumul BA et cadeaux clients",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très bons chocolats.
Réactivité et rapidité de livraison surtout en cette période de fêtes, très chargée.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Cela fait plusieurs années que je commande des chocolats et tout est toujours parfait, années après années.
Une prise de commande très simplifiée et une livraison très rapide.
Et bien évidemment, le plus important, les chocolats sont excellents et plaisent énormément à mes clients.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Les Chocolats du Cœur se distinguent par la qualité de leurs chocolats, fabriqués en France avec un vrai savoir-faire artisanal.
Le goût est particulièrement apprécié : des chocolats gourmands, bien équilibrés et raffinés.
La création des produits est soignée, avec des coffrets élégants et adaptés aux cadeaux.
Cette entreprise associe plaisir et générosité grâce à une démarche solidaire concrète.
Une partie des bénéfices est reversée à des associations humanitaires, notamment pour aider des enfants malades. Il s’agit donc d’une entreprise solidaire à vocation associative, engagée dans le partage. Acheter leurs chocolats permet à la fois de se faire plaisir et de soutenir une cause essentielle. D. R. Marco.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
rien a signaler,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
TRES BIEN RIEN NA DIRE QUE MERCI,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Satisfaction pleine et entière puisque nous avons renouvelé pour la 3ème fois notre commande pour Noel,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Chocolat de bonne qualité, livraison dans les temps, je recommande",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
conforme a la commande comme tous les ans,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Belle expérience, tout le personnel était content de cette jolie boîte métallique ainsi que des chocolats.
Relation téléphonique agréable, simplicité pour passer commande.
en prime une degustation avant de commander
Le CSE CREATIFS recommande les Chocolats du coeur",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Belle présentation, par contre déçue de ne pas retrouver le même format que l'an dernier (120g)",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Très bien mais manque de sac pour les colis nous avions 256 colis a distribuer seulement 206 sac donc 4 déchirés dommage mais le reste parfait.,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Cela fait plusieurs années déjà que nous commandons des coffrets de chocolats auprès des Chocolats du Coeur : ""un achat qui a du sens"" puisque nous avons choisi l'association humanitaire Mécénat Chirurgie Cardiaque ou 10 % du montant HT de notre commande sera reversé à cette association",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Envoie rapide, nos salariés sont très satisfait. Les goodies avec les logos floqués sont très bien fait.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Très appréciable les sacs pour la distribution.
Chocolats de qualité !",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
Bons produits et livraison rapide!,pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
"Disponibles, produits de qualités qui ont fait l'unanimité ! Je recommande les yeux fermés.",pos,commentaire,https://fr.trustpilot.com/review/www.leschocolatsducoeur.fr
